"Activity_Code" "Subject" "Activity_Label" "variable" "mean.activity"
5 6 "STANDING" "fBodyGyro-mean()-Y" -0.943273146140351
5 6 "STANDING" "fBodyGyro-mean()-Z" -0.943239602105263
5 6 "STANDING" "fBodyGyro-meanFreq()-X" -0.114716166140877
5 6 "STANDING" "fBodyGyro-meanFreq()-Y" -0.195978463377193
5 6 "STANDING" "fBodyGyro-meanFreq()-Z" -0.0778747190508772
5 6 "STANDING" "fBodyAccMag-mean()" -0.945949804035088
5 6 "STANDING" "fBodyAccMag-meanFreq()" 0.0373542193561403
5 6 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.955914005438597
5 6 "STANDING" "fBodyBodyAccJerkMag-meanFreq()" 0.190943682210526
5 6 "STANDING" "fBodyBodyGyroMag-mean()" -0.926664297017544
5 6 "STANDING" "fBodyBodyGyroMag-meanFreq()" -0.0701196902631579
5 6 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.955425138245614
5 6 "STANDING" "fBodyBodyGyroJerkMag-meanFreq()" 0.0276252654912281
5 6 "STANDING" "tBodyAcc-std()-X" -0.981758159649123
5 6 "STANDING" "tBodyAcc-std()-Y" -0.921493191754386
5 6 "STANDING" "tBodyAcc-std()-Z" -0.925692371929825
5 6 "STANDING" "tGravityAcc-std()-X" -0.985583066842105
5 6 "STANDING" "tGravityAcc-std()-Y" -0.96844910122807
5 6 "STANDING" "tGravityAcc-std()-Z" -0.942795062280702
5 6 "STANDING" "tBodyAccJerk-std()-X" -0.973132635789474
5 6 "STANDING" "tBodyAccJerk-std()-Y" -0.949362277017544
5 6 "STANDING" "tBodyAccJerk-std()-Z" -0.967547241754386
5 6 "STANDING" "tBodyGyro-std()-X" -0.947561298596491
5 6 "STANDING" "tBodyGyro-std()-Y" -0.94248658631579
5 6 "STANDING" "tBodyGyro-std()-Z" -0.947782155964912
5 6 "STANDING" "tBodyGyroJerk-std()-X" -0.946423593157895
5 6 "STANDING" "tBodyGyroJerk-std()-Y" -0.962422163684211
5 6 "STANDING" "tBodyGyroJerk-std()-Z" -0.962758177192982
5 6 "STANDING" "tBodyAccMag-std()" -0.939310249649123
5 6 "STANDING" "tGravityAccMag-std()" -0.939310249649123
5 6 "STANDING" "tBodyAccJerkMag-std()" -0.956099145964912
5 6 "STANDING" "tBodyGyroMag-std()" -0.915891572982456
5 6 "STANDING" "tBodyGyroJerkMag-std()" -0.952536233859649
5 6 "STANDING" "fBodyAcc-std()-X" -0.984067374035088
5 6 "STANDING" "fBodyAcc-std()-Y" -0.921449111052632
5 6 "STANDING" "fBodyAcc-std()-Z" -0.922067224210526
5 6 "STANDING" "fBodyAccJerk-std()-X" -0.975235677719298
5 6 "STANDING" "fBodyAccJerk-std()-Y" -0.950681450350877
5 6 "STANDING" "fBodyAccJerk-std()-Z" -0.969895845789474
5 6 "STANDING" "fBodyGyro-std()-X" -0.952817395263158
5 6 "STANDING" "fBodyGyro-std()-Y" -0.942539174210526
5 6 "STANDING" "fBodyGyro-std()-Z" -0.95445570245614
5 6 "STANDING" "fBodyAccMag-std()" -0.94456410754386
5 6 "STANDING" "fBodyBodyAccJerkMag-std()" -0.95538157877193
5 6 "STANDING" "fBodyBodyGyroMag-std()" -0.923108761578947
5 6 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.952088499473684
5 7 "STANDING" "tBodyAcc-mean()-X" 0.282723539433962
5 7 "STANDING" "tBodyAcc-mean()-Y" -0.0145740341037736
5 7 "STANDING" "tBodyAcc-mean()-Z" -0.0997778303207547
5 7 "STANDING" "tGravityAcc-mean()-X" 0.958728687924528
5 7 "STANDING" "tGravityAcc-mean()-Y" -0.117607048924528
5 7 "STANDING" "tGravityAcc-mean()-Z" -0.0516573721320755
5 7 "STANDING" "tBodyAccJerk-mean()-X" 0.0751915112830189
5 7 "STANDING" "tBodyAccJerk-mean()-Y" 0.00694700354075472
5 7 "STANDING" "tBodyAccJerk-mean()-Z" -0.0108420294035849
5 7 "STANDING" "tBodyGyro-mean()-X" -0.0291582212545283
5 7 "STANDING" "tBodyGyro-mean()-Y" -0.0774336443396226
5 7 "STANDING" "tBodyGyro-mean()-Z" 0.0851045000566038
5 7 "STANDING" "tBodyGyroJerk-mean()-X" -0.0901539662169811
5 7 "STANDING" "tBodyGyroJerk-mean()-Y" -0.0412797611886792
5 7 "STANDING" "tBodyGyroJerk-mean()-Z" -0.0545390015471698
5 7 "STANDING" "tBodyAccMag-mean()" -0.942724659245283
5 7 "STANDING" "tGravityAccMag-mean()" -0.942724659245283
5 7 "STANDING" "tBodyAccJerkMag-mean()" -0.973381306226415
5 7 "STANDING" "tBodyGyroMag-mean()" -0.943425564528302
5 7 "STANDING" "tBodyGyroJerkMag-mean()" -0.977377083018868
5 7 "STANDING" "fBodyAcc-mean()-X" -0.976681834339623
5 7 "STANDING" "fBodyAcc-mean()-Y" -0.941883783773585
5 7 "STANDING" "fBodyAcc-mean()-Z" -0.938550519811321
5 7 "STANDING" "fBodyAcc-meanFreq()-X" -0.079704728245283
5 7 "STANDING" "fBodyAcc-meanFreq()-Y" -0.159730059003774
5 7 "STANDING" "fBodyAcc-meanFreq()-Z" 0.00098894010754717
5 7 "STANDING" "fBodyAccJerk-mean()-X" -0.976323086226415
5 7 "STANDING" "fBodyAccJerk-mean()-Y" -0.967165093018868
5 7 "STANDING" "fBodyAccJerk-mean()-Z" -0.968229643018868
5 7 "STANDING" "fBodyAccJerk-meanFreq()-X" 0.098774853689
5 7 "STANDING" "fBodyAccJerk-meanFreq()-Y" -0.188479735466038
5 7 "STANDING" "fBodyAccJerk-meanFreq()-Z" -0.0891602062907547
5 7 "STANDING" "fBodyGyro-mean()-X" -0.938121637735849
5 7 "STANDING" "fBodyGyro-mean()-Y" -0.957548671320755
5 7 "STANDING" "fBodyGyro-mean()-Z" -0.957165056226415
5 7 "STANDING" "fBodyGyro-meanFreq()-X" -0.188057605981132
5 7 "STANDING" "fBodyGyro-meanFreq()-Y" -0.298448698150943
5 7 "STANDING" "fBodyGyro-meanFreq()-Z" -0.188116628033962
5 7 "STANDING" "fBodyAccMag-mean()" -0.945611450377358
5 7 "STANDING" "fBodyAccMag-meanFreq()" -0.0288451773293208
5 7 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.967417888301887
5 7 "STANDING" "fBodyBodyAccJerkMag-meanFreq()" 0.256759439860377
5 7 "STANDING" "fBodyBodyGyroMag-mean()" -0.93870498490566
5 7 "STANDING" "fBodyBodyGyroMag-meanFreq()" -0.187181670020755
5 7 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.973671168679245
5 7 "STANDING" "fBodyBodyGyroJerkMag-meanFreq()" 0.0954707400377358
5 7 "STANDING" "tBodyAcc-std()-X" -0.979307570377358
5 7 "STANDING" "tBodyAcc-std()-Y" -0.923400921886792
5 7 "STANDING" "tBodyAcc-std()-Z" -0.917064168490566
5 7 "STANDING" "tGravityAcc-std()-X" -0.987917503962264
5 7 "STANDING" "tGravityAcc-std()-Y" -0.966162998679245
5 7 "STANDING" "tGravityAcc-std()-Z" -0.939161014716981
5 7 "STANDING" "tBodyAccJerk-std()-X" -0.976403544716981
5 7 "STANDING" "tBodyAccJerk-std()-Y" -0.965810609622642
5 7 "STANDING" "tBodyAccJerk-std()-Z" -0.972060053207547
5 7 "STANDING" "tBodyGyro-std()-X" -0.945247687358491
5 7 "STANDING" "tBodyGyro-std()-Y" -0.949646946792453
5 7 "STANDING" "tBodyGyro-std()-Z" -0.951630777358491
5 7 "STANDING" "tBodyGyroJerk-std()-X" -0.96598339754717
5 7 "STANDING" "tBodyGyroJerk-std()-Y" -0.976837757358491
5 7 "STANDING" "tBodyGyroJerk-std()-Z" -0.978166790943396
5 7 "STANDING" "tBodyAccMag-std()" -0.933590156792453
5 7 "STANDING" "tGravityAccMag-std()" -0.933590156792453
5 7 "STANDING" "tBodyAccJerkMag-std()" -0.968566356037736
5 7 "STANDING" "tBodyGyroMag-std()" -0.918438958867924
5 7 "STANDING" "tBodyGyroJerkMag-std()" -0.97210793
5 7 "STANDING" "fBodyAcc-std()-X" -0.980541336037736
5 7 "STANDING" "fBodyAcc-std()-Y" -0.919118753018868
5 7 "STANDING" "fBodyAcc-std()-Z" -0.912358813773585
5 7 "STANDING" "fBodyAccJerk-std()-X" -0.978729082830189
5 7 "STANDING" "fBodyAccJerk-std()-Y" -0.966850290188679
5 7 "STANDING" "fBodyAccJerk-std()-Z" -0.974533710754717
5 7 "STANDING" "fBodyGyro-std()-X" -0.947891986226415
5 7 "STANDING" "fBodyGyro-std()-Y" -0.945818157735849
5 7 "STANDING" "fBodyGyro-std()-Z" -0.954339406415094
5 7 "STANDING" "fBodyAccMag-std()" -0.93728796509434
5 7 "STANDING" "fBodyBodyAccJerkMag-std()" -0.969092161886792
5 7 "STANDING" "fBodyBodyGyroMag-std()" -0.919848139056604
5 7 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.971899418301887
5 8 "STANDING" "tBodyAcc-mean()-X" 0.279620986111111
5 8 "STANDING" "tBodyAcc-mean()-Y" -0.0148113067148148
5 8 "STANDING" "tBodyAcc-mean()-Z" -0.106114996837037
5 8 "STANDING" "tGravityAcc-mean()-X" 0.957669921111111
5 8 "STANDING" "tGravityAcc-mean()-Y" -0.0904603488214815
5 8 "STANDING" "tGravityAcc-mean()-Z" -0.0979392024814815
5 8 "STANDING" "tBodyAccJerk-mean()-X" 0.0753739045185185
5 8 "STANDING" "tBodyAccJerk-mean()-Y" 0.00814951727462963
5 8 "STANDING" "tBodyAccJerk-mean()-Z" 0.00322153267648148
5 8 "STANDING" "tBodyGyro-mean()-X" -0.0219671978203704
5 8 "STANDING" "tBodyGyro-mean()-Y" -0.0280117633814815
5 8 "STANDING" "tBodyGyro-mean()-Z" 0.063688907
5 8 "STANDING" "tBodyGyroJerk-mean()-X" -0.097757576
5 8 "STANDING" "tBodyGyroJerk-mean()-Y" -0.0485190684259259
5 8 "STANDING" "tBodyGyroJerk-mean()-Z" -0.0478483225666667
5 8 "STANDING" "tBodyAccMag-mean()" -0.953762884074074
5 8 "STANDING" "tGravityAccMag-mean()" -0.953762884074074
5 8 "STANDING" "tBodyAccJerkMag-mean()" -0.984920797777778
5 8 "STANDING" "tBodyGyroMag-mean()" -0.952848496851852
5 8 "STANDING" "tBodyGyroJerkMag-mean()" -0.987580587777778
5 8 "STANDING" "fBodyAcc-mean()-X" -0.988219862222222
5 8 "STANDING" "fBodyAcc-mean()-Y" -0.9500491
5 8 "STANDING" "fBodyAcc-mean()-Z" -0.950362935555556
5 8 "STANDING" "fBodyAcc-meanFreq()-X" 0.0231155666555556
5 8 "STANDING" "fBodyAcc-meanFreq()-Y" 0.0771842726148148
5 8 "STANDING" "fBodyAcc-meanFreq()-Z" 0.121181473814815
5 8 "STANDING" "fBodyAccJerk-mean()-X" -0.989029238518519
5 8 "STANDING" "fBodyAccJerk-mean()-Y" -0.976177675
5 8 "STANDING" "fBodyAccJerk-mean()-Z" -0.979477193333333
5 8 "STANDING" "fBodyAccJerk-meanFreq()-X" 0.267296230824074
5 8 "STANDING" "fBodyAccJerk-meanFreq()-Y" -0.0598195579537037
5 8 "STANDING" "fBodyAccJerk-meanFreq()-Z" 0.0692831244296296
5 8 "STANDING" "fBodyGyro-mean()-X" -0.969677435925926
5 8 "STANDING" "fBodyGyro-mean()-Y" -0.972595487037037
5 8 "STANDING" "fBodyGyro-mean()-Z" -0.975512276666667
5 8 "STANDING" "fBodyGyro-meanFreq()-X" -0.154243187048148
5 8 "STANDING" "fBodyGyro-meanFreq()-Y" -0.197392513112963
5 8 "STANDING" "fBodyGyro-meanFreq()-Z" 0.0222011082111111
5 8 "STANDING" "fBodyAccMag-mean()" -0.953746070740741
5 8 "STANDING" "fBodyAccMag-meanFreq()" 0.110646845581481
5 8 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.979745872037037
5 8 "STANDING" "fBodyBodyAccJerkMag-meanFreq()" 0.308060633885185
5 8 "STANDING" "fBodyBodyGyroMag-mean()" -0.964564224074074
5 8 "STANDING" "fBodyBodyGyroMag-meanFreq()" -0.108780315687387
5 8 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.983709233333333
5 8 "STANDING" "fBodyBodyGyroJerkMag-meanFreq()" 0.179173689962963
5 8 "STANDING" "tBodyAcc-std()-X" -0.988815418148148
5 8 "STANDING" "tBodyAcc-std()-Y" -0.938479429074074
5 8 "STANDING" "tBodyAcc-std()-Z" -0.926065255185185
5 8 "STANDING" "tGravityAcc-std()-X" -0.987690217222222
5 8 "STANDING" "tGravityAcc-std()-Y" -0.958904114074074
5 8 "STANDING" "tGravityAcc-std()-Z" -0.918293913703704
5 8 "STANDING" "tBodyAccJerk-std()-X" -0.989198879814815
5 8 "STANDING" "tBodyAccJerk-std()-Y" -0.976442140740741
5 8 "STANDING" "tBodyAccJerk-std()-Z" -0.982610899259259
5 8 "STANDING" "tBodyGyro-std()-X" -0.972990379814815
5 8 "STANDING" "tBodyGyro-std()-Y" -0.969421045555556
5 8 "STANDING" "tBodyGyro-std()-Z" -0.974118322407407
5 8 "STANDING" "tBodyGyroJerk-std()-X" -0.981573085740741
5 8 "STANDING" "tBodyGyroJerk-std()-Y" -0.985508765185185
5 8 "STANDING" "tBodyGyroJerk-std()-Z" -0.989270900740741
5 8 "STANDING" "tBodyAccMag-std()" -0.937187185222222
5 8 "STANDING" "tGravityAccMag-std()" -0.937187185222222
5 8 "STANDING" "tBodyAccJerkMag-std()" -0.979932239074074
5 8 "STANDING" "tBodyGyroMag-std()" -0.95322478962963
5 8 "STANDING" "tBodyGyroJerkMag-std()" -0.982460332222222
5 8 "STANDING" "fBodyAcc-std()-X" -0.98918374962963
5 8 "STANDING" "fBodyAcc-std()-Y" -0.936231722777778
5 8 "STANDING" "fBodyAcc-std()-Z" -0.919744963888889
5 8 "STANDING" "fBodyAccJerk-std()-X" -0.990414086851852
5 8 "STANDING" "fBodyAccJerk-std()-Y" -0.97858173
5 8 "STANDING" "fBodyAccJerk-std()-Z" -0.984465744444444
5 8 "STANDING" "fBodyGyro-std()-X" -0.974200997592593
5 8 "STANDING" "fBodyGyro-std()-Y" -0.968055495925926
5 8 "STANDING" "fBodyGyro-std()-Z" -0.975976456111111
5 8 "STANDING" "fBodyAccMag-std()" -0.938628186322222
5 8 "STANDING" "fBodyBodyAccJerkMag-std()" -0.979135440925926
5 8 "STANDING" "fBodyBodyGyroMag-std()" -0.954119826296296
5 8 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.981832336296296
5 9 "STANDING" "tBodyAcc-mean()-X" 0.282310057333333
5 9 "STANDING" "tBodyAcc-mean()-Y" -0.0200454954022222
5 9 "STANDING" "tBodyAcc-mean()-Z" -0.0952747481333333
5 9 "STANDING" "tGravityAcc-mean()-X" 0.961323502222222
5 9 "STANDING" "tGravityAcc-mean()-Y" -0.010383816474
5 9 "STANDING" "tGravityAcc-mean()-Z" 0.00914769235555555
5 9 "STANDING" "tBodyAccJerk-mean()-X" 0.0760032053555556
5 9 "STANDING" "tBodyAccJerk-mean()-Y" 0.0130699796066667
5 9 "STANDING" "tBodyAccJerk-mean()-Z" -0.004700785502
5 9 "STANDING" "tBodyGyro-mean()-X" -0.029183136346
5 9 "STANDING" "tBodyGyro-mean()-Y" -0.060810158296
5 9 "STANDING" "tBodyGyro-mean()-Z" 0.0992409332222222
5 9 "STANDING" "tBodyGyroJerk-mean()-X" -0.095897704
5 9 "STANDING" "tBodyGyroJerk-mean()-Y" -0.0419199574333333
5 9 "STANDING" "tBodyGyroJerk-mean()-Z" -0.0575743131488889
5 9 "STANDING" "tBodyAccMag-mean()" -0.945167482444444
5 9 "STANDING" "tGravityAccMag-mean()" -0.945167482444444
5 9 "STANDING" "tBodyAccJerkMag-mean()" -0.969524578888889
5 9 "STANDING" "tBodyGyroMag-mean()" -0.921030223111111
5 9 "STANDING" "tBodyGyroJerkMag-mean()" -0.969824044222222
5 9 "STANDING" "fBodyAcc-mean()-X" -0.971662692
5 9 "STANDING" "fBodyAcc-mean()-Y" -0.944849431777778
5 9 "STANDING" "fBodyAcc-mean()-Z" -0.941686874222222
5 9 "STANDING" "fBodyAcc-meanFreq()-X" -0.105711680368889
5 9 "STANDING" "fBodyAcc-meanFreq()-Y" -0.00378721862222222
5 9 "STANDING" "fBodyAcc-meanFreq()-Z" 0.000165424148888888
5 9 "STANDING" "fBodyAccJerk-mean()-X" -0.971313768666667
5 9 "STANDING" "fBodyAccJerk-mean()-Y" -0.962624298888889
5 9 "STANDING" "fBodyAccJerk-mean()-Z" -0.967129200444444
5 9 "STANDING" "fBodyAccJerk-meanFreq()-X" -0.0235041479111111
5 9 "STANDING" "fBodyAccJerk-meanFreq()-Y" -0.0981894026
5 9 "STANDING" "fBodyAccJerk-meanFreq()-Z" -0.128067958244444
5 9 "STANDING" "fBodyGyro-mean()-X" -0.916974437555556
5 9 "STANDING" "fBodyGyro-mean()-Y" -0.954514301555556
5 9 "STANDING" "fBodyGyro-mean()-Z" -0.941510336
5 9 "STANDING" "fBodyGyro-meanFreq()-X" -0.222857823644444
5 9 "STANDING" "fBodyGyro-meanFreq()-Y" -0.348959970422222
5 9 "STANDING" "fBodyGyro-meanFreq()-Z" -0.16576126334
5 9 "STANDING" "fBodyAccMag-mean()" -0.946330171777778
5 9 "STANDING" "fBodyAccMag-meanFreq()" 0.0235738706622222
5 9 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.963242884
5 9 "STANDING" "fBodyBodyAccJerkMag-meanFreq()" 0.200537688288889
5 9 "STANDING" "fBodyBodyGyroMag-mean()" -0.929769067777778
5 9 "STANDING" "fBodyBodyGyroMag-meanFreq()" -0.174953568622222
5 9 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.967491628
5 9 "STANDING" "fBodyBodyGyroJerkMag-meanFreq()" 0.0243650848444444
5 9 "STANDING" "tBodyAcc-std()-X" -0.975741252444444
5 9 "STANDING" "tBodyAcc-std()-Y" -0.938635759333333
5 9 "STANDING" "tBodyAcc-std()-Z" -0.919295805777778
5 9 "STANDING" "tGravityAcc-std()-X" -0.989103160444444
5 9 "STANDING" "tGravityAcc-std()-Y" -0.972573867555556
5 9 "STANDING" "tGravityAcc-std()-Z" -0.932245295111111
5 9 "STANDING" "tBodyAccJerk-std()-X" -0.969973398888889
5 9 "STANDING" "tBodyAccJerk-std()-Y" -0.963849332888889
5 9 "STANDING" "tBodyAccJerk-std()-Z" -0.970584264666667
5 9 "STANDING" "tBodyGyro-std()-X" -0.921990612
5 9 "STANDING" "tBodyGyro-std()-Y" -0.946046640444444
5 9 "STANDING" "tBodyGyro-std()-Z" -0.939889737333333
5 9 "STANDING" "tBodyGyroJerk-std()-X" -0.949105691555556
5 9 "STANDING" "tBodyGyroJerk-std()-Y" -0.975036530444444
5 9 "STANDING" "tBodyGyroJerk-std()-Z" -0.969726483555556
5 9 "STANDING" "tBodyAccMag-std()" -0.936105010444444
5 9 "STANDING" "tGravityAccMag-std()" -0.936105010444444
5 9 "STANDING" "tBodyAccJerkMag-std()" -0.963764177777778
5 9 "STANDING" "tBodyGyroMag-std()" -0.908291403111111
5 9 "STANDING" "tBodyGyroJerkMag-std()" -0.965287050888889
5 9 "STANDING" "fBodyAcc-std()-X" -0.977579248444444
5 9 "STANDING" "fBodyAcc-std()-Y" -0.938790016888889
5 9 "STANDING" "fBodyAcc-std()-Z" -0.913896832222222
5 9 "STANDING" "fBodyAccJerk-std()-X" -0.971278823333333
5 9 "STANDING" "fBodyAccJerk-std()-Y" -0.968234579555556
5 9 "STANDING" "fBodyAccJerk-std()-Z" -0.972588748666667
5 9 "STANDING" "fBodyGyro-std()-X" -0.924738576444444
5 9 "STANDING" "fBodyGyro-std()-Y" -0.941950576888889
5 9 "STANDING" "fBodyGyro-std()-Z" -0.944942811777778
5 9 "STANDING" "fBodyAccMag-std()" -0.940265546444444
5 9 "STANDING" "fBodyBodyAccJerkMag-std()" -0.963593159555556
5 9 "STANDING" "fBodyBodyGyroMag-std()" -0.910909659555556
5 9 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.964770799111111
5 10 "STANDING" "tBodyAcc-mean()-X" 0.276650300681818
5 10 "STANDING" "tBodyAcc-mean()-Y" -0.0155418603409091
5 10 "STANDING" "tBodyAcc-mean()-Z" -0.107964083931818
5 10 "STANDING" "tGravityAcc-mean()-X" 0.954008785454545
5 10 "STANDING" "tGravityAcc-mean()-Y" -0.0431597830454545
5 10 "STANDING" "tGravityAcc-mean()-Z" 0.0346980210431818
5 10 "STANDING" "tBodyAccJerk-mean()-X" 0.0809784390227273
5 10 "STANDING" "tBodyAccJerk-mean()-Y" 0.0119007630575
5 10 "STANDING" "tBodyAccJerk-mean()-Z" -0.00485841031477273
5 10 "STANDING" "tBodyGyro-mean()-X" -0.0281854325604545
5 10 "STANDING" "tBodyGyro-mean()-Y" -0.0876820486363636
5 10 "STANDING" "tBodyGyro-mean()-Z" 0.103251560681818
5 10 "STANDING" "tBodyGyroJerk-mean()-X" -0.104753833181818
5 10 "STANDING" "tBodyGyroJerk-mean()-Y" -0.0371593000727273
5 10 "STANDING" "tBodyGyroJerk-mean()-Z" -0.0584162547045455
5 10 "STANDING" "tBodyAccMag-mean()" -0.951988907954545
5 10 "STANDING" "tGravityAccMag-mean()" -0.951988907954545
5 10 "STANDING" "tBodyAccJerkMag-mean()" -0.965163818409091
5 10 "STANDING" "tBodyGyroMag-mean()" -0.929787259772727
5 10 "STANDING" "tBodyGyroJerkMag-mean()" -0.971637661590909
5 10 "STANDING" "fBodyAcc-mean()-X" -0.970099814318182
5 10 "STANDING" "fBodyAcc-mean()-Y" -0.923378745227273
5 10 "STANDING" "fBodyAcc-mean()-Z" -0.955272383863636
5 10 "STANDING" "fBodyAcc-meanFreq()-X" 0.159123629063636
5 10 "STANDING" "fBodyAcc-meanFreq()-Y" -0.0126234259545455
5 10 "STANDING" "fBodyAcc-meanFreq()-Z" 0.0776098480747727
5 10 "STANDING" "fBodyAccJerk-mean()-X" -0.963565166136364
5 10 "STANDING" "fBodyAccJerk-mean()-Y" -0.942187760454545
5 10 "STANDING" "fBodyAccJerk-mean()-Z" -0.972241512272727
5 10 "STANDING" "fBodyAccJerk-meanFreq()-X" 0.253301389636364
5 10 "STANDING" "fBodyAccJerk-meanFreq()-Y" -0.187095243409091
5 10 "STANDING" "fBodyAccJerk-meanFreq()-Z" 0.00562873853409091
5 10 "STANDING" "fBodyGyro-mean()-X" -0.924005912954545
5 10 "STANDING" "fBodyGyro-mean()-Y" -0.960323800909091
5 10 "STANDING" "fBodyGyro-mean()-Z" -0.950915730909091
5 10 "STANDING" "fBodyGyro-meanFreq()-X" -0.281787222606818
5 10 "STANDING" "fBodyGyro-meanFreq()-Y" -0.164082230704545
5 10 "STANDING" "fBodyGyro-meanFreq()-Z" -0.0988874452431818
5 10 "STANDING" "fBodyAccMag-mean()" -0.9401101675
5 10 "STANDING" "fBodyAccMag-meanFreq()" 0.0902454673818182
5 10 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.951633690454545
5 10 "STANDING" "fBodyBodyAccJerkMag-meanFreq()" 0.197319524797727
5 10 "STANDING" "fBodyBodyGyroMag-mean()" -0.937786743409091
5 10 "STANDING" "fBodyBodyGyroMag-meanFreq()" -0.226492596295455
5 10 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.965614081363636
5 10 "STANDING" "fBodyBodyGyroJerkMag-meanFreq()" 0.0133897488363636
5 10 "STANDING" "tBodyAcc-std()-X" -0.978403481818182
5 10 "STANDING" "tBodyAcc-std()-Y" -0.919561843409091
5 10 "STANDING" "tBodyAcc-std()-Z" -0.941271440454545
5 10 "STANDING" "tGravityAcc-std()-X" -0.991259485
5 10 "STANDING" "tGravityAcc-std()-Y" -0.975410724090909
5 10 "STANDING" "tGravityAcc-std()-Z" -0.959579657727273
5 10 "STANDING" "tBodyAccJerk-std()-X" -0.964311490454545
5 10 "STANDING" "tBodyAccJerk-std()-Y" -0.941328663409091
5 10 "STANDING" "tBodyAccJerk-std()-Z" -0.9764306
5 10 "STANDING" "tBodyGyro-std()-X" -0.929895057954545
5 10 "STANDING" "tBodyGyro-std()-Y" -0.958861164090909
5 10 "STANDING" "tBodyGyro-std()-Z" -0.953681099545455
5 10 "STANDING" "tBodyGyroJerk-std()-X" -0.950367548409091
5 10 "STANDING" "tBodyGyroJerk-std()-Y" -0.976445016590909
5 10 "STANDING" "tBodyGyroJerk-std()-Z" -0.969051030681818
5 10 "STANDING" "tBodyAccMag-std()" -0.937264537954545
5 10 "STANDING" "tGravityAccMag-std()" -0.937264537954545
5 10 "STANDING" "tBodyAccJerkMag-std()" -0.952058214545455
5 10 "STANDING" "tBodyGyroMag-std()" -0.920486810227273
5 10 "STANDING" "tBodyGyroJerkMag-std()" -0.964409410454545
5 10 "STANDING" "fBodyAcc-std()-X" -0.982949246136364
5 10 "STANDING" "fBodyAcc-std()-Y" -0.921860476590909
5 10 "STANDING" "fBodyAcc-std()-Z" -0.938098683181818
5 10 "STANDING" "fBodyAccJerk-std()-X" -0.968612135909091
5 10 "STANDING" "fBodyAccJerk-std()-Y" -0.944847393636364
5 10 "STANDING" "fBodyAccJerk-std()-Z" -0.979428729090909
5 10 "STANDING" "fBodyGyro-std()-X" -0.932273942727273
5 10 "STANDING" "fBodyGyro-std()-Y" -0.958399857954545
5 10 "STANDING" "fBodyGyro-std()-Z" -0.958901257272727
5 10 "STANDING" "fBodyAccMag-std()" -0.945048242954545
5 10 "STANDING" "fBodyBodyAccJerkMag-std()" -0.952105964545455
5 10 "STANDING" "fBodyBodyGyroMag-std()" -0.922961550454545
5 10 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.965055815454545
5 11 "STANDING" "tBodyAcc-mean()-X" 0.277715562765957
5 11 "STANDING" "tBodyAcc-mean()-Y" -0.0171990886595745
5 11 "STANDING" "tBodyAcc-mean()-Z" -0.108686630425532
5 11 "STANDING" "tGravityAcc-mean()-X" 0.956464535957447
5 11 "STANDING" "tGravityAcc-mean()-Y" -0.173082704680851
5 11 "STANDING" "tGravityAcc-mean()-Z" 0.127198423404255
5 11 "STANDING" "tBodyAccJerk-mean()-X" 0.0760097721914894
5 11 "STANDING" "tBodyAccJerk-mean()-Y" 0.0124130965551064
5 11 "STANDING" "tBodyAccJerk-mean()-Z" -0.00074591623212766
5 11 "STANDING" "tBodyGyro-mean()-X" -0.0293141521489362
5 11 "STANDING" "tBodyGyro-mean()-Y" -0.0765465041914894
5 11 "STANDING" "tBodyGyro-mean()-Z" 0.0810588216170213
5 11 "STANDING" "tBodyGyroJerk-mean()-X" -0.099519355893617
5 11 "STANDING" "tBodyGyroJerk-mean()-Y" -0.0395992140851064
5 11 "STANDING" "tBodyGyroJerk-mean()-Z" -0.0524732752340426
5 11 "STANDING" "tBodyAccMag-mean()" -0.984853836595745
5 11 "STANDING" "tGravityAccMag-mean()" -0.984853836595745
5 11 "STANDING" "tBodyAccJerkMag-mean()" -0.989242377234043
5 11 "STANDING" "tBodyGyroMag-mean()" -0.979978011489362
5 11 "STANDING" "tBodyGyroJerkMag-mean()" -0.993428183617021
5 11 "STANDING" "fBodyAcc-mean()-X" -0.993808050638298
5 11 "STANDING" "fBodyAcc-mean()-Y" -0.968703072553191
5 11 "STANDING" "fBodyAcc-mean()-Z" -0.987669785531915
5 11 "STANDING" "fBodyAcc-meanFreq()-X" 0.0890102416978723
5 11 "STANDING" "fBodyAcc-meanFreq()-Y" 0.0557408976489362
5 11 "STANDING" "fBodyAcc-meanFreq()-Z" 0.292390245638298
5 11 "STANDING" "fBodyAccJerk-mean()-X" -0.992385450851064
5 11 "STANDING" "fBodyAccJerk-mean()-Y" -0.979287024255319
